epoch,set,loss,acc,reg
120,train,0.26998050610224406,0.8256666666666667,0.02509115
120,valid,24716543001.188858,0.6939166666666667,2.4716544e+10
121,train,0.3493984527985255,0.78725,0.040692635
121,valid,5514009981.950076,0.6756666666666666,5.51401e+09
122,train,0.405954442580541,0.7696333333333334,0.048213635
122,valid,90639670004.08978,0.6250833333333333,9.063966e+10
123,train,0.4656278137763341,0.7434333333333334,0.05228789
123,valid,300463264.02908957,0.624,3.0046323e+08
124,train,0.40634041066964466,0.7704333333333334,0.04585194
124,valid,823019091.1189654,0.68775,8.2301914e+08
125,train,0.33438574999570847,0.8002666666666667,0.036449738
125,valid,1634641443.4813123,0.6852499999999999,1.6346415e+09
126,train,0.24703394359350203,0.83855,0.024431506
126,valid,5033456836.6503935,0.71125,5.0334566e+09
127,train,0.1859455194969972,0.8681666666666666,0.015946375
127,valid,18576550171.23137,0.7192500000000001,1.857655e+10
128,train,0.1246014036089182,0.9005166666666667,0.0069825174
128,valid,39482548480.04506,0.72525,3.948255e+10
129,train,0.11246323046584925,0.9093833333333333,0.0054572695
129,valid,13509132374.11196,0.7165833333333333,1.3509132e+10
130,train,0.17448322014013926,0.8748,0.014683268
130,valid,8831934885.328676,0.7,8.831934e+09
131,train,0.2508493278622627,0.8373833333333334,0.030818334
131,valid,252235306.97557074,0.69175,2.5223531e+08
132,train,0.3532440698544184,0.7963500000000001,0.044862334
132,valid,116649495.65920708,0.6875833333333333,1.16649496e+08
133,train,0.38786695983012515,0.7766666666666666,0.048357036
133,valid,3295938324.7366595,0.6866666666666666,3.2959383e+09
134,train,0.419607430199782,0.7664333333333334,0.051668108
134,valid,265927459.70663935,0.6550833333333334,2.6592744e+08
135,train,0.33425520290931066,0.8001833333333334,0.041436918
135,valid,407975771.46116513,0.68725,4.0797578e+08
136,train,0.26370002233982087,0.83335,0.033236627
136,valid,17660288.019320004,0.6989166666666667,1.7660288e+07
137,train,0.20630013604958852,0.8599666666666667,0.02654176
137,valid,1797811.9567144096,0.7164166666666667,1.7978112e+06
138,train,0.13102570739885172,0.90105,0.013398065
138,valid,53215325.28665458,0.7213333333333334,5.321533e+07
139,train,0.08929011247555414,0.9294666666666667,0.006025172
139,valid,5219993.949950726,0.7194166666666666,5.219993e+06
140,train,0.09905546627938748,0.9205833333333333,0.0076708146
140,valid,106941.98297811946,0.71125,106941.26
141,train,0.15278566050032774,0.8900833333333333,0.017234787
141,valid,456489.3412263715,0.6849166666666666,456488.6
142,train,0.2647452914118767,0.8362666666666667,0.03810927
142,valid,330265482.19283503,0.6953333333333334,3.3026547e+08
143,train,0.32307588365674017,0.8058500000000001,0.04600945
143,valid,5769054.968218539,0.6519166666666666,5.769054e+06
144,train,0.40171078860759735,0.77605,0.05379305
144,valid,346070139.9957097,0.6506666666666666,3.4607014e+08
145,train,0.36968799952665965,0.7875166666666668,0.05349821
145,valid,1314762827.3897367,0.6866666666666666,1.3147629e+09
146,train,0.29876920785506567,0.8172666666666667,0.042190433
146,valid,3270949820.6364007,0.6864166666666667,3.27095e+09
147,train,0.21220441057284672,0.86255,0.030526543
147,valid,142334086.960153,0.71075,1.423341e+08
148,train,0.1320983347147703,0.9059166666666667,0.016571565
148,valid,103510362.35511383,0.7145833333333333,1.0351037e+08
149,train,0.08355799203117688,0.9280833333333334,0.00830184
149,valid,321546009.5910733,0.71675,3.2154602e+08
150,train,0.06089815328891079,0.9452166666666667,0.003830373
150,valid,245950.47098751177,0.71425,245949.7
151,train,0.09875029066701731,0.9225833333333333,0.012783008
151,valid,746069996.3839962,0.7023333333333333,7.4607e+08
152,train,0.16365788364907105,0.88585,0.02577864
152,valid,56230797.9048101,0.6819999999999999,5.62308e+07
153,train,0.2588811447918415,0.8413333333333334,0.039485008
153,valid,702139058.1069854,0.6929166666666666,7.021391e+08
154,train,0.35132508458693823,0.8027666666666667,0.048615307
154,valid,760994296.0006497,0.68675,7.609943e+08
155,train,0.34757551952203114,0.8038333333333333,0.05069769
155,valid,1379302347.8406227,0.6815833333333333,1.3793023e+09
156,train,0.30630154915650687,0.8178833333333334,0.04586743
156,valid,13458863.751315799,0.6690833333333334,1.3458863e+07
157,train,0.23001140489180882,0.8587166666666667,0.036409188
157,valid,2453157.024694638,0.6878333333333333,2.4531562e+06
158,train,0.15980431403716405,0.8892333333333333,0.025830608
158,valid,54747928.48567839,0.71,5.474793e+07
159,train,0.09621984373033046,0.9264166666666667,0.0151154455
159,valid,643497.4914917069,0.7195833333333334,643496.75
160,train,0.057732731780658166,0.9503333333333334,0.00528595
160,valid,220186650.7891873,0.715,2.2018664e+08
161,train,0.05011928076048692,0.9533833333333334,0.0042276033
161,valid,34745566.51019034,0.7135833333333333,3.4745564e+07
162,train,0.08655231940746308,0.9323,0.013210714
162,valid,104127668.50498442,0.6911666666666666,1.0412767e+08
163,train,0.19020679925382136,0.87825,0.03207289
163,valid,28807083.70546681,0.7015833333333333,2.8807082e+07
164,train,0.26386322422822317,0.8446666666666667,0.04608534
164,valid,14497767.047307258,0.6945833333333333,1.4497766e+07
165,train,0.32191187793016435,0.8228833333333334,0.053275015
165,valid,371749984.27522993,0.6818333333333334,3.7174998e+08
166,train,0.3572156117161115,0.8007333333333333,0.0586733
166,valid,269874822.1525327,0.6769999999999999,2.698748e+08
167,train,0.29366010665893555,0.8287166666666667,0.046328876
167,valid,61091511.74543041,0.7026666666666667,6.109151e+07
168,train,0.18332530951003234,0.879,0.03355367
168,valid,113714450.08362783,0.7018333333333334,1.1371445e+08
169,train,0.10503380972146988,0.9217666666666667,0.017825842
169,valid,610444.2705310395,0.7198333333333333,610443.56
170,train,0.06416870535165071,0.9468833333333334,0.00895242
170,valid,836184.0456014827,0.7164999999999999,836183.3
171,train,0.0367203379124403,0.9673,0.0034769962
171,valid,207782260.8603287,0.7118333333333333,2.0778226e+08
172,train,0.045890990670770404,0.9565,0.0054211877
172,valid,12618588.856931861,0.7114166666666667,1.2618588e+07
173,train,0.11040546512603759,0.9216333333333334,0.02011537
173,valid,1896295.1995461162,0.692,1.8962944e+06
174,train,0.18883496836821237,0.8816666666666667,0.036419686
174,valid,254523054.6379907,0.66275,2.5452304e+08
175,train,0.26672206924359004,0.8402166666666667,0.047454488
175,valid,245414162.02190074,0.6585000000000001,2.4541416e+08
176,train,0.3265935055414836,0.8168333333333333,0.055300593
176,valid,3264966.226447788,0.6559166666666667,3.2649655e+06
177,train,0.29145369869470594,0.8340500000000001,0.051938254
177,valid,2146482934.5469368,0.67775,2.146483e+09
178,train,0.20478017301360765,0.8762166666666666,0.040392447
178,valid,124620196.13501664,0.7110833333333333,1.246202e+08
179,train,0.13796883434057236,0.9104666666666666,0.029559642
179,valid,30490429.88856709,0.7198333333333333,3.0490426e+07
180,train,0.074921572342515,0.9408333333333333,0.014443387
180,valid,15587212429.022533,0.70475,1.5587211e+10
181,train,0.04078750411048532,0.9623,0.00576615
181,valid,253579432.4347221,0.7101666666666667,2.5357941e+08
182,train,0.027255697234223285,0.9745833333333334,0.003131307
182,valid,53334.183507461305,0.7160833333333333,53333.395
183,train,0.03760232359791795,0.9660833333333333,0.0063839313
183,valid,182645376.49904355,0.7032499999999999,1.8264536e+08
184,train,0.12966600389778615,0.9154666666666667,0.027475499
184,valid,0.8655280356605848,0.6994166666666666,0.03981502
185,train,0.23801995659867922,0.8581333333333334,0.04611679
185,valid,141594240.12387824,0.6685,1.4159422e+08
186,train,0.3012397599816322,0.8340166666666667,0.058272075
186,valid,128378232.37152572,0.6595833333333333,1.2837822e+08
187,train,0.2885346406598886,0.83425,0.056851827
187,valid,4547965.463019076,0.6839166666666667,4.5479645e+06
188,train,0.23637071053187053,0.8633833333333334,0.046348587
188,valid,143684.66704029668,0.70275,143683.94
189,train,0.16845040476322173,0.8963333333333333,0.035853006
189,valid,144834062.97828412,0.697,1.4483406e+08
190,train,0.09453620830674966,0.9334166666666667,0.020208754
190,valid,1801854.51546974,0.7125,1.8018536e+06
191,train,0.049924527294933796,0.9578500000000001,0.009109893
191,valid,68588082.85659789,0.7104166666666667,6.858808e+07
192,train,0.02834619957394898,0.9737166666666667,0.0041065216
192,valid,354207.271471886,0.7185,354206.47
193,train,0.02488429430623849,0.9773333333333334,0.0031959713
193,valid,2052.988512119173,0.7106666666666667,2052.1306
194,train,0.050616417955607174,0.9596666666666667,0.010426697
194,valid,44537759.7216904,0.6995,4.4537756e+07
195,train,0.16085736202200254,0.9023500000000001,0.035986833
195,valid,3097423.6957282033,0.6881666666666666,3.097423e+06
196,train,0.21004612103104592,0.8779666666666667,0.044432785
196,valid,5640764007.247634,0.6741666666666667,5.640764e+09
197,train,0.2972653706669807,0.8331333333333334,0.056126405
197,valid,289401439531.6877,0.681,2.8940144e+11
198,train,0.2555644672314326,0.85155,0.049698323
198,valid,46356765.45149497,0.68325,4.6356764e+07
199,train,0.210454512745142,0.8741333333333333,0.044012066
199,valid,1402802234.7645528,0.7184166666666667,1.4028022e+09
200,train,0.10811838846405347,0.9300833333333334,0.027111785
200,valid,11084844.13137352,0.6995,1.1084843e+07
