epoch,set,loss,acc
104,valid,3.032601937850316,0.5090833333333333
105,train,0.40767805244525274,0.86255
105,valid,1.8063842966159185,0.6255000000000001
106,train,0.28168824096024037,0.8983500000000001
106,valid,1.652328940232595,0.6294166666666666
107,train,0.24470981097221375,0.9155166666666668
107,valid,1.5644377648830414,0.6498333333333333
108,train,0.21854370549321175,0.9248000000000001
108,valid,1.7583214938640594,0.6380833333333333
109,train,0.23007314705848694,0.9214666666666667
109,valid,1.7521096273263295,0.6235833333333333
110,train,0.22248309557139873,0.9210166666666667
110,valid,1.8720173454284668,0.61125
111,train,0.24052036378781,0.9132166666666667
111,valid,1.763603807290395,0.6264166666666667
112,train,0.22497417851289114,0.9233
112,valid,1.8821941073735555,0.6041666666666666
113,train,0.27282458355029426,0.9032666666666668
113,valid,1.7627680277824402,0.622
114,train,0.2565931961139043,0.9121833333333333
114,valid,2.0155293273925783,0.6050833333333333
115,train,0.2103193472524484,0.9257166666666667
115,valid,1.9002788841724396,0.607
116,train,0.2047738652974367,0.9277166666666667
116,valid,1.869103544553121,0.6318333333333334
117,train,0.21338703488806884,0.9288166666666666
117,valid,2.107863992849986,0.6016666666666667
118,train,0.2920694482127825,0.8996000000000001
118,valid,1.7614203397432964,0.62475
119,train,0.20663640543321768,0.9266333333333333
119,valid,1.7973235670725505,0.6270833333333333
120,train,0.1929701720525821,0.9334333333333334
120,valid,1.6623286646604538,0.6381666666666667
121,train,0.20293955396612484,0.9298000000000001
121,valid,2.3123782217502593,0.5908333333333333
122,train,0.21173589820663133,0.9259666666666667
122,valid,1.9353211367130279,0.6349166666666667
123,train,0.1985619671990474,0.9301
123,valid,3.1135802660385767,0.5468333333333334
124,train,0.5874855579535166,0.8109333333333334
124,valid,1.6226188904047012,0.6421666666666667
125,train,0.3384070945978165,0.8840166666666667
125,valid,1.4397989718119304,0.6484166666666666
126,train,0.2239216781059901,0.9210166666666667
126,valid,1.942284911473592,0.6144166666666666
127,train,0.31968156348665555,0.8898166666666666
127,valid,1.669569110472997,0.6471666666666667
128,train,0.20780405595401924,0.9282666666666667
128,valid,1.6916734397411346,0.6463333333333333
129,train,0.17475800494849683,0.9391833333333334
129,valid,1.9832080324490866,0.6094999999999999
